ds,Category,y,is_holiday,is_payday,day_of_week,day_name,month,quarter,year,is_weekend,y_original,y_capped,is_outlier,lag_1,lag_7,lag_14,rolling_mean_7,rolling_mean_30
2016-02-18,Office Supplies,70.3,0.0,0.0,3,Thursday,2,1,2016,0,70.3,70.3,0,0.0,0.0,0.0,120.84628571428577,85.2048
2016-02-19,Office Supplies,0.0,0.0,0.0,4,Friday,2,1,2016,0,0.0,0.0,0,70.3,0.0,0.0,130.88914285714293,87.54813333333335
2016-02-20,Office Supplies,286.79,0.0,0.0,5,Saturday,2,1,2016,1,286.79,286.79,0,0.0,0.0,861.276,130.88914285714293,87.54813333333335
2016-02-21,Office Supplies,2591.1,0.0,0.0,6,Sunday,2,1,2016,1,2591.1,1388.7565,1,286.79,58.013999999999996,324.10999999999996,171.85914285714293,97.10780000000001
2016-02-22,Office Supplies,79.36,0.0,0.0,0,Monday,2,1,2016,0,79.36,79.36,0,1388.7565,627.4800000000001,21.11,361.96521428571435,143.39968333333334
2016-02-23,Office Supplies,37.775999999999996,0.0,0.0,1,Tuesday,2,1,2016,0,37.775999999999996,37.775999999999996,0,79.36,160.43,40.096,283.66235714285716,144.58968333333334
2016-02-24,Office Supplies,0.0,0.0,0.0,2,Wednesday,2,1,2016,0,0.0,0.0,0,37.775999999999996,0.0,77.24,266.14035714285717,145.41155
2016-02-25,Office Supplies,25.869999999999997,0.0,1.0,3,Thursday,2,1,2016,0,25.869999999999997,25.869999999999997,0,0.0,70.3,0.0,266.14035714285717,145.41155
2016-02-26,Office Supplies,0.0,0.0,0.0,4,Friday,2,1,2016,0,0.0,0.0,0,25.869999999999997,0.0,0.0,259.7932142857143,140.18321666666668
2016-02-27,Office Supplies,20.451,0.0,1.0,5,Saturday,2,1,2016,1,20.451,20.451,0,0.0,286.79,0.0,259.7932142857143,140.18321666666668
2016-02-28,Office Supplies,0.0,0.0,0.0,6,Sunday,2,1,2016,1,0.0,0.0,0,20.451,1388.7565,58.013999999999996,221.74478571428577,140.8649166666667
2016-02-29,Office Supplies,0.0,0.0,0.0,0,Monday,2,1,2016,0,0.0,0.0,0,0.0,79.36,627.4800000000001,23.351000000000063,140.8649166666667
2016-03-01,Office Supplies,117.6,0.0,1.0,1,Tuesday,3,1,2016,0,117.6,117.6,0,0.0,37.775999999999996,160.43,12.013857142857207,140.38811666666666
2016-03-02,Office Supplies,112.03999999999999,0.0,1.0,2,Wednesday,3,1,2016,0,112.03999999999999,112.03999999999999,0,117.6,0.0,0.0,23.41728571428578,142.77745000000002
2016-03-03,Office Supplies,0.0,0.0,0.0,3,Thursday,3,1,2016,0,0.0,0.0,0,112.03999999999999,25.869999999999997,70.3,39.423000000000066,146.51211666666669
2016-03-04,Office Supplies,0.0,0.0,0.0,4,Friday,3,1,2016,0,0.0,0.0,0,0.0,0.0,0.0,35.72728571428578,146.51211666666669
2016-03-05,Office Supplies,915.698,0.0,0.0,5,Saturday,3,1,2016,1,915.698,915.698,0,0.0,20.451,286.79,35.72728571428578,143.62331666666668
2016-03-06,Office Supplies,0.0,0.0,0.0,6,Sunday,3,1,2016,1,0.0,0.0,0,915.698,0.0,1388.7565,163.61971428571434,174.14658333333333
2016-03-07,Office Supplies,99.72,0.0,0.0,0,Monday,3,1,2016,0,99.72,99.72,0,0.0,0.0,79.36,163.61971428571434,174.14658333333333
2016-03-08,Office Supplies,46.396,0.0,0.0,1,Tuesday,3,1,2016,0,46.396,46.396,0,99.72,117.6,37.775999999999996,177.86542857142862,148.76138333333333
2016-03-09,Office Supplies,4.608,1.0,0.0,2,Wednesday,3,1,2016,0,4.608,4.608,0,46.396,112.03999999999999,0.0,167.69342857142865,139.50424999999998
2016-03-10,Office Supplies,90.93199999999999,0.0,0.0,3,Thursday,3,1,2016,0,90.93199999999999,90.93199999999999,0,4.608,0.0,25.869999999999997,152.34600000000003,138.95418333333333
2016-03-11,Office Supplies,0.0,0.0,0.0,4,Friday,3,1,2016,0,0.0,0.0,0,90.93199999999999,0.0,0.0,165.3362857142858,140.64871666666664
2016-03-12,Office Supplies,13.728000000000002,0.0,0.0,5,Saturday,3,1,2016,1,13.728000000000002,13.728000000000002,0,0.0,915.698,20.451,165.33628571428576,138.07405
2016-03-13,Office Supplies,0.0,0.0,0.0,6,Sunday,3,1,2016,1,0.0,0.0,0,13.728000000000002,0.0,0.0,36.48342857142863,138.53164999999998
2016-03-14,Office Supplies,707.9000000000001,0.0,0.0,0,Monday,3,1,2016,0,707.9000000000001,707.9000000000001,0,0.0,99.72,0.0,36.48342857142863,138.53164999999998
2016-03-15,Office Supplies,0.0,0.0,0.0,1,Tuesday,3,1,2016,0,0.0,0.0,0,707.9000000000001,46.396,117.6,123.3662857142858,162.12831666666668
2016-03-16,Office Supplies,6929.219999999999,0.0,0.0,2,Wednesday,3,1,2016,0,6929.219999999999,1388.7565,1,0.0,4.608,112.03999999999999,116.7382857142858,160.19451666666666
2016-03-17,Office Supplies,33.82,0.0,0.0,3,Thursday,3,1,2016,0,33.82,33.82,0,1388.7565,90.93199999999999,0.0,314.4737857142858,185.57040000000003
2016-03-18,Office Supplies,0.0,0.0,0.0,4,Friday,3,1,2016,0,0.0,0.0,0,33.82,0.0,0.0,306.31492857142865,181.3500666666667
2016-03-19,Office Supplies,1600.384,0.0,0.0,5,Saturday,3,1,2016,1,1600.384,1388.7565,1,0.0,13.728000000000002,915.698,306.31492857142865,181.3500666666667
2016-03-20,Office Supplies,102.52000000000001,0.0,0.0,6,Sunday,3,1,2016,1,102.52000000000001,102.52000000000001,0,1388.7565,0.0,0.0,502.74757142857146,225.29861666666665
2016-03-21,Office Supplies,1270.3790000000001,0.0,0.0,0,Monday,3,1,2016,0,1270.3790000000001,1270.3790000000001,0,102.52000000000001,707.9000000000001,99.72,517.3932857142858,228.71595
2016-03-22,Office Supplies,419.168,0.0,0.0,1,Tuesday,3,1,2016,0,419.168,419.168,0,1270.3790000000001,0.0,46.396,597.7474285714286,261.50225
2016-03-23,Office Supplies,285.56,0.0,0.0,2,Wednesday,3,1,2016,0,285.56,285.56,0,419.168,1388.7565,4.608,657.6285714285715,229.1826333333333
2016-03-24,Office Supplies,6.992,0.0,0.0,3,Thursday,3,1,2016,0,6.992,6.992,0,285.56,33.82,90.93199999999999,500.0290714285715,236.05596666666668
2016-03-25,Office Supplies,0.0,0.0,0.0,4,Friday,3,1,2016,0,0.0,0.0,0,6.992,0.0,0.0,496.1965,235.02983333333336
2016-03-26,Office Supplies,114.384,0.0,1.0,5,Saturday,3,1,2016,1,114.384,114.384,0,0.0,1388.7565,13.728000000000002,496.1965,235.02983333333336
2016-03-27,Office Supplies,83.7,0.0,1.0,6,Sunday,3,1,2016,1,83.7,83.7,0,114.384,102.52000000000001,0.0,314.1432857142858,237.98030000000003
2016-03-28,Office Supplies,77.104,0.0,1.0,0,Monday,3,1,2016,0,77.104,77.104,0,83.7,1270.3790000000001,707.9000000000001,311.4547142857144,240.77030000000002
2016-03-29,Office Supplies,318.99,0.0,1.0,1,Tuesday,3,1,2016,0,318.99,318.99,0,77.104,419.168,0.0,140.98685714285722,242.65873333333334
2016-03-30,Office Supplies,23.52,0.0,1.0,2,Wednesday,3,1,2016,0,23.52,23.52,0,318.99,285.56,1388.7565,126.67571428571435,253.29173333333335
2016-03-31,Office Supplies,98.376,0.0,1.0,3,Thursday,3,1,2016,0,98.376,98.376,0,23.52,6.992,33.82,89.24142857142864,254.07573333333332
2016-04-01,Office Supplies,0.0,0.0,0.0,4,Friday,4,2,2016,0,0.0,0.0,0,98.376,0.0,0.0,102.29628571428577,253.43493333333333
2016-04-02,Office Supplies,41.348,0.0,1.0,5,Saturday,4,2,2016,1,41.348,41.348,0,0.0,114.384,1388.7565,102.29628571428577,249.70026666666666
2016-04-03,Office Supplies,0.0,0.0,0.0,6,Sunday,4,2,2016,1,0.0,0.0,0,41.348,83.7,102.52000000000001,91.8625714285715,251.07853333333333
2016-04-04,Office Supplies,765.268,0.0,0.0,0,Monday,4,2,2016,0,765.268,765.268,0,0.0,77.104,1270.3790000000001,79.90542857142864,251.07853333333333
2016-04-05,Office Supplies,877.886,0.0,0.0,1,Tuesday,4,2,2016,0,877.886,877.886,0,765.268,318.99,419.168,178.21457142857147,246.0642
2016-04-06,Office Supplies,114.51599999999999,0.0,0.0,2,Wednesday,4,2,2016,0,114.51599999999999,114.51599999999999,0,877.886,23.52,285.56,258.0568571428572,275.32706666666667
2016-04-07,Office Supplies,523.484,0.0,0.0,3,Thursday,4,2,2016,0,523.484,523.484,0,114.51599999999999,98.376,6.992,271.05628571428576,275.82026666666667
2016-04-08,Office Supplies,0.0,0.0,0.0,4,Friday,4,2,2016,0,0.0,0.0,0,523.484,0.0,0.0,331.78600000000006,291.7232
2016-04-09,Office Supplies,388.08,0.0,0.0,5,Saturday,4,2,2016,1,388.08,388.08,0,0.0,41.348,114.384,331.78600000000006,291.5696
2016-04-10,Office Supplies,169.54199999999997,0.0,0.0,6,Sunday,4,2,2016,1,169.54199999999997,169.54199999999997,0,388.08,0.0,83.7,381.31914285714294,301.47453333333334
2016-04-11,Office Supplies,459.36,0.0,0.0,0,Monday,4,2,2016,0,459.36,459.36,0,169.54199999999997,765.268,77.104,405.5394285714287,307.12593333333336
2016-04-12,Office Supplies,0.0,0.0,0.0,1,Tuesday,4,2,2016,0,0.0,0.0,0,459.36,877.886,318.99,361.83828571428575,321.9803333333333
2016-04-13,Office Supplies,202.81400000000002,0.0,0.0,2,Wednesday,4,2,2016,0,202.81400000000002,202.81400000000002,0,0.0,114.51599999999999,23.52,236.42600000000007,321.9803333333333
2016-04-14,Office Supplies,35.208,0.0,0.0,3,Thursday,4,2,2016,0,35.208,35.208,0,202.81400000000002,523.484,98.376,249.04000000000005,305.14413333333334
2016-04-15,Office Supplies,0.0,0.0,0.0,4,Friday,4,2,2016,0,0.0,0.0,0,35.208,0.0,0.0,179.28628571428575,306.3177333333333
2016-04-16,Office Supplies,142.138,0.0,0.0,5,Saturday,4,2,2016,1,142.138,142.138,0,0.0,388.08,41.348,179.28628571428575,260.02585000000005
2016-04-17,Office Supplies,1538.176,0.0,0.0,6,Sunday,4,2,2016,1,1538.176,1388.7565,1,142.138,169.54199999999997,0.0,144.15171428571435,263.63645
2016-04-18,Office Supplies,1363.464,0.0,0.0,0,Monday,4,2,2016,0,1363.464,1363.464,0,1388.7565,459.36,765.268,318.32521428571437,309.92833333333334
2016-04-19,Office Supplies,329.96,0.0,0.0,1,Tuesday,4,2,2016,0,329.96,329.96,0,1363.464,0.0,877.886,447.4829285714286,309.08525000000003
2016-04-20,Office Supplies,311.37600000000003,0.0,0.0,2,Wednesday,4,2,2016,0,311.37600000000003,311.37600000000003,0,329.96,202.81400000000002,114.51599999999999,494.62007142857146,316.66658333333334
2016-04-21,Office Supplies,21.3,0.0,0.0,3,Thursday,4,2,2016,0,21.3,21.3,0,311.37600000000003,35.208,523.484,510.1289285714286,284.69981666666666
2016-04-22,Office Supplies,64.14,0.0,0.0,4,Friday,4,2,2016,0,64.14,64.14,0,21.3,0.0,0.0,508.14207142857146,271.43755
2016-04-23,Office Supplies,0.0,0.0,0.0,5,Saturday,4,2,2016,1,0.0,0.0,0,64.14,142.138,388.08,517.3049285714286,264.05688333333336
2016-04-24,Office Supplies,25.99,0.0,0.0,6,Sunday,4,2,2016,1,25.99,25.99,0,0.0,1388.7565,169.54199999999997,496.9995,263.8238166666667
2016-04-25,Office Supplies,792.888,0.0,1.0,0,Monday,4,2,2016,0,792.888,792.888,0,25.99,1363.464,459.36,302.3185714285715,264.69015
2016-04-26,Office Supplies,185.28,0.0,1.0,1,Tuesday,4,2,2016,0,185.28,185.28,0,792.888,329.96,0.0,220.80771428571435,287.30695000000003
2016-04-27,Office Supplies,72.14,0.0,1.0,2,Wednesday,4,2,2016,0,72.14,72.14,0,185.28,311.37600000000003,202.81400000000002,200.1391428571429,290.69295
2016-04-28,Office Supplies,4044.3619999999996,0.0,1.0,3,Thursday,4,2,2016,0,4044.3619999999996,1388.7565,1,72.14,21.3,35.208,165.9625714285715,290.5274833333333
2016-04-29,Office Supplies,7.968,0.0,1.0,4,Friday,4,2,2016,0,7.968,7.968,0,1388.7565,64.14,0.0,361.3135000000001,326.1863666666667
2016-04-30,Office Supplies,41.129999999999995,0.0,1.0,5,Saturday,4,2,2016,1,41.129999999999995,41.129999999999995,0,7.968,0.0,142.138,353.28892857142864,325.66796666666664
2016-05-01,Office Supplies,298.636,1.0,1.0,6,Sunday,5,2,2016,1,298.636,298.636,0,41.129999999999995,25.99,1388.7565,359.16464285714295,323.7597666666667
2016-05-02,Office Supplies,8.856,0.0,1.0,0,Monday,5,2,2016,0,8.856,8.856,0,298.636,792.888,1363.464,398.1140714285715,333.7143
2016-05-03,Office Supplies,321.252,0.0,1.0,1,Tuesday,5,2,2016,0,321.252,321.252,0,8.856,185.28,329.96,286.1095000000001,332.63123333333334
2016-05-04,Office Supplies,125.93,0.0,0.0,2,Wednesday,5,2,2016,0,125.93,125.93,0,321.252,72.14,311.37600000000003,305.5340714285715,343.33963333333327
2016-05-05,Office Supplies,0.0,0.0,0.0,3,Thursday,5,2,2016,0,0.0,0.0,0,125.93,1388.7565,21.3,313.21835714285726,322.0283666666666
2016-05-06,Office Supplies,0.0,0.0,0.0,4,Friday,5,2,2016,0,0.0,0.0,0,0.0,7.968,64.14,114.8245714285715,292.76550000000003
2016-05-07,Office Supplies,61.616,0.0,0.0,5,Saturday,5,2,2016,1,61.616,61.616,0,0.0,41.129999999999995,0.0,113.68628571428579,288.94829999999996
2016-05-08,Office Supplies,464.538,0.0,0.0,6,Sunday,5,2,2016,1,464.538,464.538,0,61.616,298.636,25.99,116.61285714285722,273.5527
2016-05-09,Office Supplies,48.81,0.0,0.0,0,Monday,5,2,2016,0,48.81,48.81,0,464.538,8.856,792.888,140.31314285714294,289.0373
2016-05-10,Office Supplies,107.75399999999999,0.0,0.0,1,Tuesday,5,2,2016,0,107.75399999999999,107.75399999999999,0,48.81,321.252,185.28,146.0208571428572,277.7283
2016-05-11,Office Supplies,0.0,0.0,0.0,2,Wednesday,5,2,2016,0,0.0,0.0,0,107.75399999999999,125.93,72.14,115.52114285714292,275.6687
2016-05-12,Office Supplies,217.64600000000002,0.0,0.0,3,Thursday,5,2,2016,0,217.64600000000002,217.64600000000002,0,0.0,0.0,1388.7565,97.53114285714291,260.3567
2016-05-13,Office Supplies,16.0,0.0,0.0,4,Friday,5,2,2016,0,16.0,16.0,0,217.64600000000002,0.0,7.968,128.62342857142863,267.61156666666665
2016-05-14,Office Supplies,1688.412,0.0,0.0,5,Saturday,5,2,2016,1,1688.412,1388.7565,1,16.0,61.616,41.129999999999995,130.90914285714294,261.38443333333333
2016-05-15,Office Supplies,69.908,0.0,0.0,6,Sunday,5,2,2016,1,69.908,69.908,0,1388.7565,464.538,298.636,320.5006428571429,306.5027166666667
2016-05-16,Office Supplies,0.0,0.0,0.0,0,Monday,5,2,2016,0,0.0,0.0,0,69.908,48.81,8.856,264.1249285714286,308.83298333333335
2016-05-17,Office Supplies,47.368,0.0,0.0,1,Tuesday,5,2,2016,0,47.368,47.368,0,0.0,107.75399999999999,321.252,257.1520714285715,304.09505
2016-05-18,Office Supplies,10.86,0.0,0.0,2,Wednesday,5,2,2016,0,10.86,10.86,0,47.368,0.0,125.93,248.52550000000005,259.3821
2016-05-19,Office Supplies,0.0,0.0,0.0,3,Thursday,5,2,2016,0,0.0,0.0,0,10.86,217.64600000000002,0.0,250.07692857142862,214.29529999999997
2016-05-20,Office Supplies,6.408,0.0,0.0,4,Friday,5,2,2016,0,6.408,6.408,0,0.0,16.0,0.0,218.98464285714292,203.29663333333335
2016-05-21,Office Supplies,72.332,0.0,0.0,5,Saturday,5,2,2016,1,72.332,72.332,0,6.408,1388.7565,61.616,217.61435714285722,193.13103333333336
2016-05-22,Office Supplies,113.05000000000001,1.0,0.0,6,Sunday,5,2,2016,1,113.05000000000001,113.05000000000001,0,72.332,69.908,464.538,29.553714285714346,194.8321
2016-05-23,Office Supplies,1229.626,0.0,0.0,0,Monday,5,2,2016,0,1229.626,1229.626,0,113.05000000000001,0.0,48.81,35.7168571428572,196.4624333333333
2016-05-24,Office Supplies,7.656,0.0,0.0,1,Tuesday,5,2,2016,0,7.656,7.656,0,1229.626,47.368,107.75399999999999,211.37771428571435,237.44996666666665
2016-05-25,Office Supplies,1049.664,0.0,1.0,2,Wednesday,5,2,2016,0,1049.664,1049.664,0,7.656,10.86,0.0,205.70457142857148,236.83883333333333
2016-05-26,Office Supplies,184.224,0.0,1.0,3,Thursday,5,2,2016,0,184.224,184.224,0,1049.664,0.0,217.64600000000002,354.1051428571429,245.39803333333333
2016-05-27,Office Supplies,0.0,0.0,0.0,4,Friday,5,2,2016,0,0.0,0.0,0,184.224,6.408,16.0,380.4228571428572,245.36283333333333
2016-05-28,Office Supplies,748.156,0.0,1.0,5,Saturday,5,2,2016,1,748.156,748.156,0,0.0,72.332,1388.7565,379.50742857142865,242.95816666666667
2016-05-29,Office Supplies,761.16,0.0,1.0,6,Sunday,5,2,2016,1,761.16,761.16,0,748.156,113.05000000000001,69.908,476.0537142857143,221.60481666666664
2016-05-30,Office Supplies,160.32,0.0,1.0,0,Monday,5,2,2016,0,160.32,160.32,0,761.16,1229.626,0.0,568.6408571428572,246.71121666666664
2016-05-31,Office Supplies,1121.398,0.0,1.0,1,Tuesday,5,2,2016,0,1121.398,1121.398,0,160.32,7.656,47.368,415.8828571428572,250.68421666666663
2016-06-01,Office Supplies,492.31800000000004,1.0,1.0,2,Wednesday,6,2,2016,0,492.31800000000004,492.31800000000004,0,1121.398,1049.664,10.86,574.9888571428571,278.1096166666666
2016-06-02,Office Supplies,0.0,0.0,0.0,3,Thursday,6,2,2016,0,0.0,0.0,0,492.31800000000004,184.224,0.0,495.36800000000005,294.22501666666665
2016-06-03,Office Supplies,0.0,0.0,0.0,4,Friday,6,2,2016,0,0.0,0.0,0,0.0,0.0,6.408,469.05028571428574,283.51661666666666
2016-06-04,Office Supplies,47.08,0.0,0.0,5,Saturday,6,2,2016,1,47.08,47.08,0,0.0,748.156,72.332,469.05028571428574,279.31895
2016-06-05,Office Supplies,10.56,0.0,0.0,6,Sunday,6,2,2016,1,10.56,10.56,0,47.08,761.16,113.05000000000001,368.8965714285715,280.88828333333333
2016-06-06,Office Supplies,0.0,0.0,0.0,0,Monday,6,2,2016,0,0.0,0.0,0,10.56,160.32,1229.626,261.66800000000006,281.2402833333333
2016-06-07,Office Supplies,59.768,0.0,0.0,1,Tuesday,6,2,2016,0,59.768,59.768,0,0.0,1121.398,7.656,238.76514285714293,279.1864166666666
2016-06-08,Office Supplies,143.128,0.0,0.0,2,Wednesday,6,2,2016,0,143.128,143.128,0,59.768,492.31800000000004,1049.664,87.10371428571435,265.6940833333333
2016-06-09,Office Supplies,228.78,0.0,0.0,3,Thursday,6,2,2016,0,228.78,228.78,0,143.128,0.0,184.224,37.21942857142864,268.83801666666665
2016-06-10,Office Supplies,0.0,0.0,0.0,4,Friday,6,2,2016,0,0.0,0.0,0,228.78,0.0,0.0,69.90228571428578,272.87221666666665
2016-06-11,Office Supplies,1868.528,0.0,0.0,5,Saturday,6,2,2016,1,1868.528,1388.7565,1,0.0,47.08,748.156,69.90228571428578,272.87221666666665
2016-06-12,Office Supplies,75.196,0.0,0.0,6,Sunday,6,2,2016,1,75.196,75.196,0,1388.7565,10.56,761.16,261.57035714285723,311.90923333333336
2016-06-13,Office Supplies,160.948,0.0,0.0,0,Monday,6,2,2016,0,160.948,160.948,0,75.196,0.0,160.32,270.8040714285715,313.8824333333333
2016-06-14,Office Supplies,0.0,0.0,0.0,1,Tuesday,6,2,2016,0,0.0,0.0,0,160.948,59.768,1121.398,293.79664285714296,272.95548333333335
2016-06-15,Office Supplies,91.93599999999999,0.0,0.0,2,Wednesday,6,2,2016,0,91.93599999999999,91.93599999999999,0,0.0,143.128,492.31800000000004,285.2583571428572,270.62521666666663
2016-06-16,Office Supplies,3112.552,0.0,0.0,3,Thursday,6,2,2016,0,3112.552,1388.7565,1,91.93599999999999,228.78,0.0,277.9452142857143,273.68974999999995
2016-06-17,Office Supplies,0.0,0.0,0.0,4,Friday,6,2,2016,0,0.0,0.0,0,1388.7565,0.0,0.0,443.6561428571429,318.4026999999999
2016-06-18,Office Supplies,635.781,0.0,0.0,5,Saturday,6,2,2016,1,635.781,635.781,0,0.0,1388.7565,47.08,443.6561428571429,318.0406999999999
2016-06-19,Office Supplies,433.786,0.0,0.0,6,Sunday,6,2,2016,1,433.786,433.786,0,635.781,75.196,10.56,336.08821428571434,339.23339999999996
2016-06-20,Office Supplies,0.0,0.0,0.0,0,Monday,6,2,2016,0,0.0,0.0,0,433.786,160.948,0.0,387.3153571428572,353.47933333333333
2016-06-21,Office Supplies,0.0,0.0,0.0,1,Tuesday,6,2,2016,0,0.0,0.0,0,0.0,0.0,59.768,364.3227857142857,351.0682666666666
2016-06-22,Office Supplies,1222.528,0.0,0.0,2,Wednesday,6,2,2016,0,1222.528,1222.528,0,0.0,91.93599999999999,143.128,364.3227857142857,347.29993333333334
2016-06-23,Office Supplies,171.41,0.0,0.0,3,Thursday,6,2,2016,0,171.41,171.41,0,1222.528,1388.7565,228.78,525.8359285714287,347.06333333333333
2016-06-24,Office Supplies,0.0,0.0,0.0,4,Friday,6,2,2016,0,0.0,0.0,0,171.41,0.0,0.0,351.9292857142858,352.52180000000004
2016-06-25,Office Supplies,576.846,0.0,1.0,5,Saturday,6,2,2016,1,576.846,576.846,0,0.0,635.781,1388.7565,351.9292857142858,317.533
2016-06-26,Office Supplies,245.476,0.0,1.0,6,Sunday,6,2,2016,1,245.476,245.476,0,576.846,433.786,75.196,343.5100000000001,330.62039999999996
2016-06-27,Office Supplies,0.0,0.0,0.0,0,Monday,6,2,2016,0,0.0,0.0,0,245.476,0.0,160.948,316.60857142857145,338.8029333333333
2016-06-28,Office Supplies,21.456,0.0,1.0,1,Tuesday,6,2,2016,0,21.456,21.456,0,0.0,0.0,0.0,316.60857142857145,313.86440000000005
2016-06-29,Office Supplies,24.96,0.0,1.0,2,Wednesday,6,2,2016,0,24.96,24.96,0,21.456,1222.528,91.93599999999999,319.6737142857143,289.2076
2016-06-30,Office Supplies,0.0,0.0,0.0,3,Thursday,6,2,2016,0,0.0,0.0,0,24.96,171.41,1388.7565,148.5925714285715,284.69559999999996
2016-07-01,Office Supplies,0.0,0.0,0.0,4,Friday,7,3,2016,0,0.0,0.0,0,0.0,0.0,0.0,124.10542857142865,247.3156666666667
2016-07-02,Office Supplies,607.284,0.0,1.0,5,Saturday,7,3,2016,1,607.284,607.284,0,0.0,576.846,635.781,124.10542857142865,230.90506666666667
2016-07-03,Office Supplies,301.65000000000003,0.0,1.0,6,Sunday,7,3,2016,1,301.65000000000003,301.65000000000003,0,607.284,245.476,433.786,128.45371428571437,251.14786666666666
2016-07-04,Office Supplies,38.328,0.0,0.0,0,Monday,7,3,2016,0,38.328,38.328,0,301.65000000000003,0.0,0.0,136.4785714285715,261.20286666666664
2016-07-05,Office Supplies,76.99000000000001,0.0,0.0,1,Tuesday,7,3,2016,0,76.99000000000001,76.99000000000001,0,38.328,21.456,0.0,141.9540000000001,260.91113333333334
2016-07-06,Office Supplies,612.77,1.0,0.0,2,Wednesday,7,3,2016,0,612.77,612.77,0,76.99000000000001,24.96,1222.528,149.88742857142864,263.1254666666667
2016-07-07,Office Supplies,0.0,0.0,0.0,3,Thursday,7,3,2016,0,0.0,0.0,0,612.77,0.0,171.41,233.86028571428577,283.5511333333333
2016-07-08,Office Supplies,21.12,0.0,0.0,4,Friday,7,3,2016,0,21.12,21.12,0,0.0,0.0,0.0,233.86028571428577,281.55886666666663
2016-07-09,Office Supplies,670.202,0.0,0.0,5,Saturday,7,3,2016,1,670.202,670.202,0,21.12,607.284,576.846,236.87742857142865,277.49193333333335
2016-07-10,Office Supplies,43.286,0.0,0.0,6,Sunday,7,3,2016,1,43.286,43.286,0,670.202,301.65000000000003,245.476,245.86571428571438,292.206
2016-07-11,Office Supplies,369.48400000000004,0.0,0.0,0,Monday,7,3,2016,0,369.48400000000004,369.48400000000004,0,43.286,38.328,0.0,208.95657142857152,293.64886666666666
2016-07-12,Office Supplies,8.84,0.0,0.0,1,Tuesday,7,3,2016,0,8.84,8.84,0,369.48400000000004,76.99000000000001,21.456,256.2645714285715,259.67311666666666
2016-07-13,Office Supplies,102.21600000000001,0.0,0.0,2,Wednesday,7,3,2016,0,102.21600000000001,102.21600000000001,0,8.84,612.77,24.96,246.52885714285725,257.46125
2016-07-14,Office Supplies,291.23199999999997,0.0,0.0,3,Thursday,7,3,2016,0,291.23199999999997,291.23199999999997,0,102.21600000000001,0.0,0.0,173.59257142857152,255.50351666666668
2016-07-15,Office Supplies,0.0,0.0,0.0,4,Friday,7,3,2016,0,0.0,0.0,0,291.23199999999997,21.12,0.0,215.19714285714295,265.21125
2016-07-16,Office Supplies,229.65,0.0,0.0,5,Saturday,7,3,2016,1,229.65,229.65,0,0.0,670.202,607.284,212.18000000000006,262.1467166666667
2016-07-17,Office Supplies,20.696,0.0,0.0,6,Sunday,7,3,2016,1,20.696,20.696,0,229.65,43.286,301.65000000000003,149.24400000000009,223.50983333333335
2016-07-18,Office Supplies,5.76,0.0,0.0,0,Monday,7,3,2016,0,5.76,5.76,0,20.696,369.48400000000004,38.328,146.0168571428572,224.1997
2016-07-19,Office Supplies,2.025,0.0,0.0,1,Tuesday,7,3,2016,0,2.025,2.025,0,5.76,8.84,76.99000000000001,94.05628571428578,203.199
2016-07-20,Office Supplies,410.01,0.0,0.0,2,Wednesday,7,3,2016,0,410.01,410.01,0,2.025,102.21600000000001,612.77,93.08271428571435,188.80696666666665
2016-07-21,Office Supplies,0.0,0.0,0.0,3,Thursday,7,3,2016,0,0.0,0.0,0,410.01,291.23199999999997,0.0,137.05328571428578,202.47396666666666
2016-07-22,Office Supplies,0.0,0.0,0.0,4,Friday,7,3,2016,0,0.0,0.0,0,0.0,0.0,21.12,95.44871428571436,202.47396666666666
2016-07-23,Office Supplies,79.452,0.0,0.0,5,Saturday,7,3,2016,1,79.452,79.452,0,0.0,229.65,670.202,95.44871428571436,161.72303333333332
2016-07-24,Office Supplies,225.15,0.0,0.0,6,Sunday,7,3,2016,1,225.15,225.15,0,79.452,20.696,43.286,73.9918571428572,158.65776666666667
2016-07-25,Office Supplies,146.016,0.0,1.0,0,Monday,7,3,2016,0,146.016,146.016,0,225.15,5.76,369.48400000000004,103.1995714285715,166.16276666666667
2016-07-26,Office Supplies,299.34000000000003,0.0,1.0,1,Tuesday,7,3,2016,0,299.34000000000003,299.34000000000003,0,146.016,2.025,8.84,123.23614285714292,151.80176666666668
2016-07-27,Office Supplies,0.0,0.0,0.0,2,Wednesday,7,3,2016,0,0.0,0.0,0,299.34000000000003,410.01,102.21600000000001,165.70971428571437,153.59723333333332
2016-07-28,Office Supplies,0.0,0.0,0.0,3,Thursday,7,3,2016,0,0.0,0.0,0,0.0,0.0,291.23199999999997,107.13685714285722,153.59723333333332
2016-07-29,Office Supplies,0.0,0.0,0.0,4,Friday,7,3,2016,0,0.0,0.0,0,0.0,0.0,0.0,107.13685714285722,152.8820333333333
2016-07-30,Office Supplies,72.712,0.0,1.0,5,Saturday,7,3,2016,1,72.712,72.712,0,0.0,79.452,229.65,107.13685714285722,152.05003333333335
2016-07-31,Office Supplies,72.03,0.0,1.0,6,Sunday,7,3,2016,1,72.03,72.03,0,72.712,225.15,20.696,106.17400000000008,154.47376666666665
2016-08-01,Office Supplies,6.72,0.0,1.0,0,Monday,8,3,2016,0,6.72,6.72,0,72.03,146.016,5.76,84.29971428571434,156.87476666666666
