Category,ds,y_original,y,is_holiday,is_payday,is_promo,is_weekend,day_of_week,month,quarter,year
Technology,2018-03-25,17118.411999999997,4567.16825,0.0,1.0,1.0,1,6,3,1,2018
Technology,2018-04-01,12919.104,5289.75275,1.0,1.0,1.0,1,6,4,2,2018
Technology,2018-04-08,1741.2399999999998,1741.2399999999998,0.0,1.0,1.0,1,6,4,2,2018
Technology,2018-04-15,422.796,422.796,0.0,0.0,0.0,1,6,4,2,2018
Technology,2018-04-22,2910.371,1534.21225,0.0,0.0,1.0,1,6,4,2,2018
Technology,2018-04-29,1682.6820000000002,1682.6820000000002,0.0,1.0,1.0,1,6,4,2,2018
Technology,2018-05-06,2108.288,2108.288,1.0,1.0,1.0,1,6,5,2,2018
Technology,2018-05-13,4735.236000000001,2824.00025,0.0,0.0,1.0,1,6,5,2,2018
Technology,2018-05-20,5317.366,4710.6085,0.0,0.0,1.0,1,6,5,2,2018
Technology,2018-05-27,1179.238,1179.238,0.0,1.0,1.0,1,6,5,2,2018
Technology,2018-06-03,2919.056,2324.5102500000003,1.0,1.0,1.0,1,6,6,2,2018
Technology,2018-06-10,1532.2559999999999,1532.2559999999999,0.0,0.0,1.0,1,6,6,2,2018
Technology,2018-06-17,7461.290000000001,4205.0345,1.0,0.0,1.0,1,6,6,2,2018
Technology,2018-06-24,1119.328,1119.328,0.0,0.0,0.0,1,6,6,2,2018
Technology,2018-07-01,4619.758,3948.54025,1.0,1.0,1.0,1,6,7,3,2018
Technology,2018-07-08,7239.486,3169.2925,0.0,1.0,1.0,1,6,7,3,2018
Technology,2018-07-15,4332.768,3236.9065,0.0,0.0,1.0,1,6,7,3,2018
Technology,2018-07-22,3950.518,3218.5902499999997,0.0,0.0,1.0,1,6,7,3,2018
Technology,2018-07-29,7233.411999999999,6080.934499999999,0.0,1.0,1.0,1,6,7,3,2018
Technology,2018-08-05,2381.264,2022.05425,0.0,1.0,1.0,1,6,8,3,2018
Technology,2018-08-12,4337.588,4331.814249999999,0.0,0.0,1.0,1,6,8,3,2018
Technology,2018-08-19,2572.87,1620.43625,1.0,0.0,1.0,1,6,8,3,2018
Technology,2018-08-26,5048.864,2129.68425,0.0,1.0,1.0,1,6,8,3,2018
Technology,2018-09-02,7727.092000000001,4301.898499999999,0.0,1.0,1.0,1,6,9,3,2018
Technology,2018-09-09,5018.8,4021.02225,0.0,1.0,1.0,1,6,9,3,2018
Technology,2018-09-16,3776.669,3776.669,1.0,0.0,1.0,1,6,9,3,2018
Technology,2018-09-23,7742.9619999999995,6590.41675,0.0,0.0,1.0,1,6,9,3,2018
Technology,2018-09-30,5495.454,2359.52625,0.0,1.0,1.0,1,6,9,3,2018
Technology,2018-10-07,10088.967999999999,5558.01275,0.0,1.0,1.0,1,6,10,4,2018
Technology,2018-10-14,2945.674,2116.15225,0.0,0.0,1.0,1,6,10,4,2018
Technology,2018-10-21,2811.853,2462.26125,0.0,0.0,1.0,1,6,10,4,2018
Technology,2018-10-28,15909.52,3342.7745,0.0,1.0,1.0,1,6,10,4,2018
Technology,2018-11-04,15484.708,5445.7967499999995,0.0,1.0,1.0,1,6,11,4,2018
Technology,2018-11-11,5631.7,5282.2145,0.0,0.0,1.0,1,6,11,4,2018
Technology,2018-11-18,18088.827,6127.46875,0.0,0.0,1.0,1,6,11,4,2018
Technology,2018-11-25,4649.498,3958.8565,1.0,1.0,1.0,1,6,11,4,2018
Technology,2018-12-02,11829.52,7229.03075,0.0,1.0,1.0,1,6,12,4,2018
Technology,2018-12-09,6439.846,5599.1765,0.0,1.0,1.0,1,6,12,4,2018
Technology,2018-12-16,3534.876,3259.14225,0.0,0.0,1.0,1,6,12,4,2018
Technology,2018-12-23,2501.0119999999997,2445.9762499999997,0.0,0.0,1.0,1,6,12,4,2018
Technology,2018-12-30,4333.674000000001,2422.46825,1.0,1.0,1.0,1,6,12,4,2018
